-0.084158784,0.128673102,0.096624493,0.024096925,-0.071644138,-0.050596795,-0.020021314,-0.217477227,0.129942547,-0.122327488,0.200029878,-0.093748471,-0.213323514,-0.107733405,0.085708501,0.208609818,-0.131166682,-0.172574839,-0.136441705,-0.050674953,-0.06028741,-0.057183944,0.055073746,-0.018365767,0.005259116,-0.344798198,-0.080821816,-0.082725179,0.07650629,-0.03482927,-0.048897435,0.067803004,-0.175967275,-0.136210024,0.065834715,0.092231354,-0.05667802,-0.068472589,0.179093102,-0.133233057,-0.198648403,0.045602492,0.040966122,0.215486123,0.194884398,0.030242295,0.02009508,-0.146132943,0.148458677,-0.158097239,-0.029376522,0.105410647,0.077337543,0.084161504,0.053268577,-0.137753172,0.053481805,0.078959023,-0.165606542,-0.030352835,0.121816773,-0.079256079,-0.056029811,-0.075779675,0.229078787,0.078989381,-0.097451726,-0.17100583,0.111246825,-0.090395875,-0.026772218,0.015797019,-0.159627973,-0.125233603,-0.29174011,0.008999738,0.380767469,0.024237628,-0.196585386,0.005156735,-0.041854226,0.010694056,0.055526693,0.111209973,-0.037116335,-0.055368058,-0.060013157,-0.025781364,0.165769704,-0.103372673,0.000561529,0.140441549,-0.023259774,0.019905937,-0.012205191,0.063569335,-0.082100155,0.040998009,-0.186883829,-0.028730669,0.050543577,-0.039529861,0.019237033,0.104719665,-0.170132459,0.136084409,-0.00680679,0.072506209,0.044026201,-0.001977524,-0.046495372,-0.054657813,0.11372345,-0.242305799,0.210660485,0.228063898,-0.028463898,0.085678697,0.045638629,0.103940372,-0.001810526,0.061815056,-0.185538587,-0.089681123,0.082655342,0.056882365,-0.035930043,0.035608651
-0.080775286,0.115897404,0.039788754,0.010211949,-0.15225225,-0.048480272,-0.070352741,-0.123521414,0.124206184,-0.087779938,0.188411247,-0.022159318,-0.19688623,-0.087401703,-0.000774412,0.201373784,-0.195442482,-0.184562993,-0.048858369,-0.014756847,0.066946165,0.000645926,0.085559553,0.047682618,-0.10166912,-0.35868095,-0.069679904,-0.077441006,0.061087366,-0.054562998,-0.024756386,0.058028163,-0.190646422,-0.038128894,0.034058222,0.138535418,-0.010680926,-0.09700698,0.223714623,-0.047523667,-0.289771333,0.020514087,0.036435499,0.22813304,0.226145258,-0.006572818,0.045628227,-0.125955285,0.110561234,-0.135821993,0.044912007,0.16342701,0.023467314,0.049680236,-0.029106587,-0.156521073,0.032856406,0.097302926,-0.116792556,-0.043439702,0.103181071,-0.105738656,-0.00765046,-0.081238259,0.207609378,0.047499685,-0.085964708,-0.216859781,0.0839917,-0.167211067,-0.092822858,0.085772375,-0.194589307,-0.126843927,-0.356540713,-0.027695228,0.390807573,0.04367994,-0.155190348,0.054426667,-0.003325156,-0.003978683,0.093052439,0.20196055,-0.013284733,0.03285738,-0.143007151,0.050750661,0.228644057,-0.078838597,-0.053488637,0.180560543,-0.003173153,0.084107937,0.035224875,0.076009926,-0.051763926,0.045561435,-0.134186943,-0.011450846,0.067649489,-0.021214403,-0.01999091,0.109993024,-0.124584492,0.08879597,-0.01840741,0.073600319,0.005016956,-0.036834715,-0.114779614,-0.064523084,0.159216575,-0.169812441,0.224998565,0.199209536,0.036138498,0.096374339,0.144384304,0.103913702,-0.042401228,-0.013447202,-0.223626213,0.01211786,0.075453392,-0.012337215,0.101920566,0.036313899
-0.056965536,0.060875943,0.007019821,-0.031833442,-0.062425232,-0.061808839,-0.035597178,-0.140725811,0.112964172,-0.053545509,0.235178801,-0.029817728,-0.183985688,-0.108862691,-0.000110766,0.113411643,-0.156583584,-0.15421832,-0.059092714,0.005598145,0.101212425,0.030346276,0.018726182,0.065575309,-0.176744886,-0.295894079,-0.116979281,-0.109412855,0.01401201,-0.068877066,-0.015903058,0.025652769,-0.217697346,-0.070516843,0.074553633,0.045203668,0.000714362,-0.066073294,0.210268643,0.031624391,-0.232215698,0.07781048,0.037724174,0.260366029,0.183099317,-0.016875671,0.011485645,-0.130765218,0.103726258,-0.144975575,0.060276019,0.17070762,0.117372007,0.047914857,0.017798767,-0.092820066,0.036054412,0.128236791,-0.243792397,0.034043715,0.07944562,-0.060260623,-0.007409835,-0.058075076,0.115897922,0.054983169,-0.110624055,-0.191426741,0.080997423,-0.172157156,-0.078904616,0.094845049,-0.154858691,-0.216023079,-0.32849162,0.012452467,0.380759621,0.12235982,-0.240427118,0.049447094,-0.04911621,-0.034598431,0.114912969,0.105632219,0.013193227,0.02933528,-0.089118849,0.049566084,0.213509142,-0.029489542,-0.039175868,0.235262017,-0.007010118,0.017054658,0.053756932,0.055306721,-0.069854401,0.004760151,-0.117223348,-0.000845334,-0.019873301,-0.009677178,0.00113954,0.121492895,-0.150815897,0.13231772,0.016693812,-0.035352117,-0.049633478,-0.024751942,-0.098068149,-0.06543625,0.102310947,-0.2522173,0.194629912,0.156761022,0.046673165,0.088238233,0.055800138,0.025712573,-0.030700334,-0.020218967,-0.187951041,-0.039484967,0.072076662,-0.007091358,0.109150442,-0.030519293
-0.03720531,0.120704757,0.076985002,-0.006457651,-0.068499602,-0.008904354,-0.005385105,-0.165473678,0.125314682,-0.092696975,0.231072101,-0.031139618,-0.229280552,-0.104217831,-0.014728948,0.17113153,-0.146648863,-0.155209605,-0.050802802,-0.010077692,0.060750665,-0.024204073,0.058805024,-0.014874558,-0.037428986,-0.315560547,-0.098033259,-0.084960088,0.092540223,-0.051049205,-0.055977189,0.027044346,-0.132088734,-0.061854291,0.037648242,0.122910127,-0.025111561,-0.062468031,0.175307303,-0.03965749,-0.189221882,0.028779099,0.049923939,0.22528831,0.255458541,0.075223567,0.043722465,-0.178326303,0.09907189,-0.180508182,0.043785976,0.087726615,0.066183689,0.080501464,0.007165677,-0.156046433,0.059847065,0.06461304,-0.131497577,0.008338735,0.124600269,-0.115824625,-0.013511651,-0.007474519,0.226626601,0.031357994,-0.081336746,-0.169637812,0.099978412,-0.183611721,-0.106191038,0.048087931,-0.142362,-0.084837678,-0.296169059,-0.014955608,0.476347422,0.083887012,-0.155531728,0.056885373,-0.061102679,0.005685202,0.15812108,0.128687622,-0.030409019,-0.050937631,-0.163091805,-0.02835042,0.231799839,-0.102476538,-0.020653202,0.155931037,-0.019340925,0.117544039,0.025525113,0.042333609,-0.058034718,0.083978176,-0.128724796,-0.077424943,0.023227052,-0.04145435,0.023222954,0.098517357,-0.177516152,0.112736707,-0.016801766,0.064804587,0.080085811,-0.056125909,-0.068411229,-0.028623926,0.157378615,-0.22621359,0.184903256,0.222015386,0.037251802,0.080806773,0.134381311,0.12109434,0.001680975,-0.012633014,-0.227645435,0.002895425,0.037509525,-0.001819329,0.068687769,0.028372671
-0.068947481,0.043893281,0.051964027,-0.007313277,0.003359538,-0.099575833,-0.015861335,-0.150426136,0.114024526,-0.074982375,0.238908333,-0.103426145,-0.148797517,-0.12555795,0.038851703,0.141959792,-0.153407119,-0.111348589,-0.150708253,-0.017489023,0.021325271,-0.069302989,0.076862987,-0.000115381,-0.035980409,-0.358452522,-0.135523279,-0.11666321,0.090784465,0.002346535,-0.021631038,0.031084564,-0.163530152,-0.096801532,0.016499473,0.094499688,0.018582134,-0.082640103,0.212885431,-0.067649146,-0.208994326,0.042325757,0.033866861,0.18403639,0.242031734,0.050807855,0.030091021,-0.107689196,0.133805989,-0.128942934,0.048560098,0.091636121,0.052072123,0.070361404,0.013531417,-0.081118195,0.077338061,0.111648451,-0.172679806,-0.036283631,0.102630854,-0.101029846,-0.054307699,-0.011893484,0.1796776,0.123415662,-0.055956397,-0.194524679,0.116380601,-0.170710329,-0.020381856,0.047640133,-0.165961311,-0.089436797,-0.297069755,0.009793294,0.426706454,0.025659007,-0.160686349,0.038787557,-0.064741526,-0.023008467,0.142606137,0.095288247,-0.039771525,-0.016939957,-0.129604074,-0.031621651,0.213823865,-0.058341538,-0.014131795,0.1538308,-0.034795524,0.039980686,0.04895955,0.020963005,-0.047406298,0.036677627,-0.128650775,-0.027629668,0.084252378,-0.034094746,-0.012067461,0.046140255,-0.159086029,0.100752183,-0.010383427,0.058215632,0.071817263,-0.049485523,-0.03276989,-0.05982472,0.151215973,-0.164028879,0.148759191,0.174769901,0.033468959,0.089419472,0.088381144,0.130216426,-0.039917565,0.042319183,-0.232524233,0.003034395,0.042452955,0.072169079,0.052503963,0.024819954
-0.028941168,0.069238003,0.085464637,-0.021177548,-0.041340782,-0.053785187,-0.031359229,-0.118524259,0.037352997,-0.095361011,0.192290012,-0.112358916,-0.170862503,-0.009305264,-0.029329554,0.173865675,-0.19849273,-0.093827255,-0.103286045,-0.016994746,0.071133123,-0.012543645,0.019372765,-0.012960219,-0.035086711,-0.313854765,-0.12306092,-0.082961107,0.021938734,0.012806828,-0.031869264,0.011994251,-0.151623825,-0.074357484,0.034747173,0.024531798,-0.018739265,-0.095066259,0.186224292,-0.009476206,-0.170376347,0.079177652,0.061410257,0.206943082,0.2086563,0.05752138,0.038056776,-0.124721951,0.119389706,-0.179212338,0.04032829,0.11070878,0.081659462,0.112086049,0.016978469,-0.072363249,0.084584167,0.099778163,-0.107941515,0.026057564,0.13578166,-0.049213006,0.019160069,-0.0497647,0.194462843,0.046367633,-0.082579667,-0.168191202,0.13163084,-0.097322411,-0.111847506,-0.018095968,-0.154767111,-0.116442523,-0.264798549,0.027593736,0.395077215,0.069165344,-0.180366673,0.036642217,-0.079196276,-0.015801156,0.142522406,0.105362213,-0.010643755,-0.033359497,-0.07387901,-0.010171579,0.235861233,-0.08938014,-0.039257787,0.193729465,-0.025287368,0.035378962,0.047751661,0.033241842,-0.052351917,0.077119111,-0.143665237,0.011211655,0.063145427,-0.061531942,-0.030574367,0.114317529,-0.165950332,0.127371205,-0.051762871,0.051498959,0.03963416,-0.020998338,-0.119240182,-0.012154332,0.151277272,-0.170452963,0.159928909,0.199381885,0.035129388,0.048739238,0.121952549,0.096766267,0.009616991,0.019989468,-0.278069057,-0.050850138,0.097496978,0.056894973,0.005834232,0.047914458
-0.028281694,0.064242808,0.019541229,0.007064523,-0.116657482,-0.0161451,-0.04881488,-0.152606702,0.04435949,-0.077960844,0.184632778,-0.057079137,-0.204810976,-0.087627943,0.033665321,0.103540535,-0.177347113,-0.060241542,-0.086537131,-0.037222811,-0.03162641,0.030763463,0.097187212,-0.005198199,-0.04652158,-0.29703208,-0.100740855,-0.106356381,0.116667845,-0.028571915,-0.031727161,0.039762397,-0.184390037,-0.019287752,0.024320418,0.120027219,-0.096265095,-0.093745844,0.225675693,-0.031880469,-0.165019787,0.021332838,0.066704709,0.150819649,0.204174211,-0.020756461,0.013171912,-0.038485782,0.076134359,-0.16645236,0.068497742,0.15510978,0.133599409,0.050376031,0.029646684,-0.104954358,0.033323099,0.142767645,-0.162200034,0.03239843,0.082045198,-0.106022345,-0.009446268,0.03271919,0.172490073,0.100427665,-0.051261104,-0.178552985,0.121971802,-0.187214902,-0.085233467,0.072390132,-0.108729369,-0.123515513,-0.278421705,0.003547672,0.35227193,0.086402498,-0.10831144,0.043038554,-0.068303323,-0.122687063,0.045875105,0.095674051,-0.044138197,-0.068874017,-0.121651053,0.0320579,0.198561123,-0.086250305,-0.000153197,0.19015143,-0.004954313,0.022500484,0.001732344,-0.016113609,-0.058630607,-0.013589396,-0.074978689,-0.0471086,0.047995709,-0.138347403,-0.013862315,0.101324399,-0.200687395,0.099847545,-0.015495744,-0.038694645,0.063283718,-0.07427436,-0.083890831,-0.01028109,0.18299129,-0.24021468,0.216439612,0.162077329,0.01882033,0.100135163,0.097226684,0.086848483,0.013651093,-0.043871819,-0.194421121,-0.083340375,0.010746139,0.008211278,0.020570238,0.058306272
-0.06967793,0.031471716,0.083568427,0.034675152,-0.045644806,-0.100250524,-0.042995099,-0.093498558,0.057833598,-0.072178957,0.222951024,-0.118879612,-0.191164923,-0.080840168,0.017887974,0.174230591,-0.160047115,-0.086376661,-0.143398542,-0.020334554,0.071519747,-0.023559375,0.029661476,-0.040697547,-0.023511538,-0.347433269,-0.093054772,-0.071266121,0.097660631,-0.060053741,-0.01922057,0.038884903,-0.224546943,-0.087336924,0.032078816,0.071865175,-0.008860148,-0.050318103,0.214026981,-0.04174479,-0.217803302,0.019795162,0.054382671,0.184693818,0.2455222,0.07361858,-0.019717847,-0.094823113,0.128795361,-0.238633987,0.03527471,0.111099142,0.096309792,0.068940549,0.045906902,-0.073975685,0.080720128,0.062378233,-0.195612809,-0.002455931,0.100929694,-0.130870222,-0.046476919,-0.012149064,0.176527099,0.053111053,-0.063971333,-0.142439271,0.115299669,-0.162525909,-0.029671539,0.060785277,-0.119150923,-0.107564099,-0.419487424,-0.010681628,0.463794097,0.027907421,-0.167232789,0.054869112,-0.003561932,-0.037578255,0.140712365,0.096854464,-0.070804196,-0.006783198,-0.104201088,0.055433556,0.198059839,-0.085159254,-0.032498972,0.142541284,-0.036615997,0.061725547,0.035637884,0.052994392,-0.008582595,-0.067789719,-0.130827651,-0.030408224,0.097585349,-0.041020772,-0.009869932,0.111397406,-0.143901966,0.07172728,-0.032522381,0.001143082,0.025585841,-0.048496711,-0.079820551,-0.028936505,0.106464426,-0.180965197,0.16742968,0.186696845,-0.034791892,0.041319007,0.067819652,0.078949826,-0.047897867,0.023547274,-0.202597405,-0.063392029,0.047030062,0.079178255,0.065217432,0.009288919
-0.076603524,0.149481165,0.039645558,-0.10505671,-0.148615096,-0.007360822,-0.085845546,-0.065188893,0.100360707,-0.125686917,0.22023608,-0.072329129,-0.190552903,0.002993887,-0.0541267,0.171304643,-0.179569623,-0.150779766,-0.025521597,0.027238788,0.128946665,0.044469142,-0.019955652,0.056147693,-0.083270448,-0.317266759,-0.09700444,-0.036786484,0.013405588,-0.078122044,-0.016611902,-0.032741549,-0.223540857,-0.042143656,0.017399936,0.060643144,-0.043402748,-0.057804882,0.171453217,0.025278512,-0.23433803,0.095898335,0.082377791,0.259852375,0.203981,0.045393206,0.016680806,-0.155128361,0.080180301,-0.216305091,0.037917036,0.145443033,0.088528396,0.049921379,-0.004849713,-0.097070035,0.037165045,0.119043758,-0.146773102,0.054833381,0.128667651,-0.040356344,0.013246646,-0.09250933,0.234133015,0.03351164,-0.109660918,-0.218297726,0.1067549,-0.161297204,-0.132186693,0.096984251,-0.109718156,-0.167174287,-0.282914448,0.010090301,0.39680419,0.130935814,-0.183622639,0.075722376,-0.055610215,-0.033992407,0.108846044,0.132372243,0.020435126,-0.008433021,-0.115720382,0.048745274,0.285467593,-0.080211092,-0.006412748,0.236079359,0.035583704,0.077880038,0.013969918,0.042504369,-0.088623221,0.028152597,-0.156712074,-0.013937174,-0.052478764,-0.004441354,-0.054541802,0.146857179,-0.154012851,0.155122982,-0.033539497,-0.013120566,-0.056236643,0.001482222,-0.095831762,-0.045020536,0.124850615,-0.202126044,0.166694103,0.172054305,0.080731225,0.063698193,0.154114807,0.04968916,0.02741097,-0.026379071,-0.256638985,-0.030621471,0.068007078,-0.056890565,0.097947564,0.019004672
-0.105131122,0.112297018,0.076158024,-0.037627915,-0.089843073,0.016459357,-0.070786566,-0.124098088,0.130616647,-0.077907599,0.244836826,0.016159214,-0.155172955,-0.064029265,-0.016159479,0.171116543,-0.163577695,-0.103255752,-0.069859232,-0.029712753,0.035317801,-0.055336456,0.035886862,0.019749479,-0.083864761,-0.31966124,-0.107957149,-0.038391558,0.068936033,-0.077156177,-0.029356785,0.000159338,-0.161076041,-0.005778272,-0.01404592,0.087310386,-0.038417956,-0.053989284,0.157102311,-0.029453456,-0.179335521,0.057351556,0.016277906,0.20098929,0.249003031,0.053185657,0.062363465,-0.110168949,0.070927127,-0.193778489,0.085497305,0.124283749,0.072681576,0.081422362,-0.016482918,-0.125124474,0.02292681,0.120284359,-0.11853223,0.037945129,0.120182373,-0.085753671,-0.037344214,-0.021969479,0.2023137,0.157504791,-0.127444343,-0.173322305,0.11395557,-0.133498763,-0.064689805,0.003879906,-0.13643086,-0.160280394,-0.287342996,0.066487869,0.449660659,0.11737174,-0.193407857,-0.001189706,-0.072758867,0.012930123,0.099747892,0.10855432,-0.07547287,-0.084147461,-0.099484839,0.010850075,0.198961958,-0.015975057,-0.01960221,0.187758216,0.015703695,0.054671605,0.001198668,0.097084861,-0.035316186,0.066334924,-0.076547862,0.005804531,0.002044071,-0.065595814,0.014562541,0.096249412,-0.16048896,0.205265155,-0.001606224,0.068547594,0.056406773,0.035963229,-0.078848687,-0.04289554,0.142511686,-0.226006248,0.207834756,0.222717232,0.053788453,0.125168122,0.123625367,0.172600615,0.018869081,0.011956269,-0.168437679,-0.009299301,0.00264255,-0.039133763,0.046702642,0.078808561
